current_mean,current_std,current_min,current_max,current_rms,current_p2p,current_kurt,current_skew,current_crest,current_roll_std,vib_x_mean,vib_x_std,vib_x_min,vib_x_max,vib_x_rms,vib_x_p2p,vib_x_kurt,vib_x_skew,vib_x_crest,vib_x_roll_std,vib_y_mean,vib_y_std,vib_y_min,vib_y_max,vib_y_rms,vib_y_p2p,vib_y_kurt,vib_y_skew,vib_y_crest,vib_y_roll_std,vib_z_mean,vib_z_std,vib_z_min,vib_z_max,vib_z_rms,vib_z_p2p,vib_z_kurt,vib_z_skew,vib_z_crest,vib_z_roll_std,volt_a_mean,volt_a_std,volt_a_min,volt_a_max,volt_a_rms,volt_a_p2p,volt_a_kurt,volt_a_skew,volt_a_crest,volt_a_roll_std,volt_b_mean,volt_b_std,volt_b_min,volt_b_max,volt_b_rms,volt_b_p2p,volt_b_kurt,volt_b_skew,volt_b_crest,volt_b_roll_std,volt_c_mean,volt_c_std,volt_c_min,volt_c_max,volt_c_rms,volt_c_p2p,volt_c_kurt,volt_c_skew,volt_c_crest,volt_c_roll_std,volt_d_mean,volt_d_std,volt_d_min,volt_d_max,volt_d_rms,volt_d_p2p,volt_d_kurt,volt_d_skew,volt_d_crest,volt_d_roll_std,fault_label
1.5912304319706834,-0.9651791634847154,1.3423472147106559,1.1268315018314985,-0.9651400008515341,-0.7921182266009803,1.0416909247126451,0.9917128462140243,1.0595081405260156,-0.7825758996838234,1.0847526498828632,0.49948970679173116,0.0014480051823350226,-0.7516162669447343,0.5002109037513143,-0.4700992223116123,-0.9168087577757703,-0.11830126745940539,-0.7694955885322485,0.690284977585968,0.10286069207783165,-0.3804998226969898,0.20801488426390394,-0.5015724975599177,-0.38050099621111055,-0.43708295828632043,-0.32862577730519826,-1.3041134027929917,0.3848647648639736,-0.3424623116439555,0.19904746922483163,-0.5224883471773463,0.5498277630797473,-0.6177911941157735,-0.5224920794898315,-0.6065924247742429,-0.5129677913388688,-0.8277045059801684,-0.5440439621369892,-0.6346946152776931,-0.2180590149276769,0.08525111322583595,0.07701357268904828,-0.09072060600124074,0.08485781333631152,-0.05650886589706906,-1.1972870341649402,-0.05592410872352303,-0.7794748688689789,-0.2708592252542945,0.4179669806077451,0.5918906848233318,-0.2978895295432662,0.4028414844820399,0.5749197936428261,0.317034943632336,0.24657341941928573,-0.15992485459301925,-0.1781077052848541,-0.12195310466808174,-1.039541286943146,0.6214833335165757,-0.4227834861256386,0.5315052959822695,0.6084629846059069,0.4853444386604198,-0.49648437770131393,0.3342707101136808,-0.46641842833247554,-0.5798178514111463,0.16896975316180307,-0.9931672603301168,0.9002070659240116,-1.0051918930573518,-0.9909772018723606,-0.9457770577441273,0.24772641680785878,0.8953476496597588,0.4036015549131528,-1.013279034438473,1
0.41638464951077986,0.17873568426117084,-0.4604290607535606,-0.01785714285714184,0.17873619600847984,0.8499178981937604,-0.17400374585363834,-0.17702894185752713,-0.14302865102761722,0.20383368608840643,-0.5903593395514906,-0.6064471386069169,0.013489311435430768,0.20171011470281508,-0.6065244102098915,0.13435237329042687,0.7989418285118799,-0.2025686982740292,0.8738753393746902,-0.2878591793774324,0.5358418453393724,-0.27192511852175505,0.19469930503620755,0.21480858909012024,-0.2719261157347881,0.01572873219319039,2.7650124199370567,0.7347391993053235,1.9666395584858223,0.015506808263806682,0.6609863070049968,-0.1592125221347466,-0.21731008044921973,-0.0015487882923294312,-0.15921106526311082,0.06346810769415187,0.8190781407192322,-0.05949736222932831,1.0052502769791436,-0.0029098140304676568,0.22658532506038767,-0.2893802113099781,0.21857911592340043,-0.2888790936102132,-0.28851453431313717,-0.22373997804318163,0.5397859858553853,-0.048909052802937336,0.8543424358103348,-0.033540419168250145,0.5826635359100008,-0.24927780250802864,0.18104450027114077,-0.39968427950199553,-0.24513633779173402,-0.28251707690314154,-0.27020920421685213,0.19810406701520464,-0.08017231751004875,-0.06769517504611315,0.5014112498968673,-0.20936771297821022,0.14874177075001518,-0.16405947993711817,-0.2071415741050291,-0.14721499219156678,0.5201686778398367,0.15338972663059414,0.465615681463315,0.06557229769263569,0.7171546337093146,0.044551833701840154,-0.038684409059535484,0.131987925830099,0.047333981336169464,0.08264039278570327,-0.38710776161653665,-0.006760173771477105,-0.38872615682748735,0.06024847738211161,1
-0.6393889451795967,0.2888075732623141,-0.8390120786010475,-0.2440476190476187,0.28880868240851876,1.2151067323481115,-0.2732799780488985,-0.27934971392701463,-0.28019161980948765,0.19346231478206108,-0.22176687057398856,0.09383398205066484,-0.9025644933887116,0.3675495307612095,0.09381138852217173,0.8856529900777703,0.5963283295062839,-0.02575151262618894,0.7090315505400511,-0.24155214839654796,0.8999139616865137,0.8238872171705846,-0.5913211608266603,0.7455807396160937,0.823886966275815,0.7108524871427546,0.0009051036549465395,0.40488566734971576,-0.2581240211267933,0.6549296600243862,0.5655855418956317,0.6529870000641097,-0.2742400518330544,0.3508151594229157,0.6529958235209397,0.2941796897570853,-0.5667191020107141,0.17290627340569428,-0.4717619332069298,0.3157536238844356,0.01155222768208853,-0.2712918762689023,0.15293784449140552,-0.35963365657752955,-0.27120348651211074,-0.21248211850028265,1.9065083292744223,-1.6555803887978018,1.2263549791860988,-0.22613945689731704,0.2684473565871614,-0.196245670532849,0.13133168804435655,-0.42241019836778454,-0.19597320041514354,-0.26421532632774075,-0.2753821301686807,-0.032831494673350364,-0.029830574965102895,-0.12077607806479475,0.7778935342277821,1.0266687856289916,-1.014981849504707,0.8310182202407029,1.0069013370514963,0.913899010931806,-0.7703294773145765,-0.03164781188399133,-0.6987494733122297,0.482903719650333,-0.2500101512195601,-0.12429170867782277,0.2860720075763657,0.0010349288486415414,-0.12427956940872342,-0.14734423302640054,-0.33823287331801816,0.18857550825293637,-0.25887359730773085,-0.10864800604015891,1
-1.4560100598047505,0.34327770855283674,0.1388137732107446,-0.07829670329669947,0.34329881289584496,-0.32840722495894115,-0.3248106758951267,-0.3324851862772097,-0.2754853774028323,0.17084958777047626,-0.5189987403822924,0.4554477507102443,-0.7091414853484723,1.096642335766423,0.4553336514999474,1.218289085545724,0.15211393754599073,0.5408092346438381,-0.015235499099185541,-0.32764806209610037,0.9446658934408001,1.0491705693849804,-1.2505700162340625,1.0843997397245417,1.0491704520938645,1.2275595109809538,0.22913212003667352,0.5118930263580521,-0.012058347753133043,0.792462956507892,0.2840088542634866,0.8379068799191781,-0.47440203012796284,0.4369044105399427,0.8379171323182205,0.4249208524392801,-0.648819440545411,-0.0570737203891496,-0.5982826243178386,0.3813336008637814,-0.6267217222903124,0.7063141819378619,-0.9235964358074987,0.3606784863029352,0.7066517742364784,0.7386473269237168,0.749847485216197,-1.480475424296496,0.6642298396823105,0.40088398706346073,-1.125109946055252,1.1834142477949205,-0.9842627740457505,0.4102877226425212,1.1461417078139096,0.7028156064691692,0.5916804030561027,-2.85600857715309,0.4550726332240697,0.19342803952423993,-0.24123157363648737,1.4669096056607809,-1.4253676244385654,1.1126459294384454,1.436793783266861,1.250779108103418,-0.7557885351838908,-0.05794806749478163,-0.9066480350922236,0.5691918165714054,-7.646256631853111,24.45142286179637,-1070.5804908586015,270.83763691246213,24.509735005696704,681.0752178009953,5229.856076525666,-244.83954023541412,77.44954331506524,3.852570931674381,1
-0.24889643702924227,-0.4974604185178605,0.08400937443663203,0.5517399267399239,-0.49746061294230787,0.6752052545155989,0.5163219057817063,0.5058654591270908,0.5176933407699261,-0.4029083204250455,0.45777828638885637,0.38015794736712416,-0.37564302861715454,-0.5607507820646508,0.3804300109857573,-0.08200589970501426,-0.36809730586662653,-0.5006472148070653,-0.24976534792545466,0.5760390669539132,0.7966501902333025,-0.2680743157177783,0.20378308374222506,-0.4009326537251926,-0.26807495744779775,-0.37237625561514054,0.0070234815404949195,-0.4437077213112362,-0.23972837717851547,-0.4345869452324849,0.9781767944938179,-0.5810284984154159,0.5988791101992332,-0.5752491941917518,-0.5810194750689603,-0.6010695593005174,0.28201586627937936,-0.8896977600096222,-0.2851177418920101,-0.531485329082081,0.8921878913848724,-0.15122916076506004,0.019171695605760288,-0.12559179808665563,-0.14831910299473747,-0.03539039888219839,0.30321860194204936,-0.05556481888495899,1.0640941391713032,-0.08093070587827524,1.3102798514680938,-0.08861410104862613,-0.163315220398632,-0.041847858461904724,-0.08213475947078469,0.057749859620760464,0.04010635491438181,-0.33309728634201813,0.5566584805636292,-0.07989435402677929,0.5447289131524136,-0.3829962465207471,0.5450993662708421,-0.5900574697832642,-0.37628056170176777,-0.5555301058476488,0.08710780738596823,0.32300040283609194,-0.11418116860381752,-0.4938662646580698,0.86239684779118,-0.5225746639676359,0.4990449284900239,-0.6100560586459675,-0.5187250800450136,-0.5498503909672512,-0.00864451768484207,0.5534525620513172,-0.14007397454923567,-0.5245601745105316,1
0.16039358323869998,0.01567875997713669,-0.8043987741121337,0.03800366300366376,0.015677366213234133,1.5566502463054148,-0.016743846002050283,-0.01644125533073438,-0.010221959382490643,0.1235158477392219,0.8902869435298896,0.5234801441497969,-0.9075944061273471,1.3949530761209594,0.5240340243849179,1.5497452400107286,0.5119935316307929,0.7571213677636289,0.08871986607161102,-0.13635060484121406,0.8801626408139999,0.06515130403237145,-0.26857340897068743,0.6470827459060837,0.06515078204442556,0.49989646589502057,3.4325315782121204,1.2372489534257491,1.6598966931928214,0.5412631465074265,0.6528769696161437,0.10609716878453793,-0.25653042492306033,0.10774306478902876,0.106100640813768,0.14363762275310188,0.020077030220785316,-0.03654318190011442,0.22926319411290616,0.22838588501704868,0.396244881368192,-0.08753373440370188,0.11106511840700645,-0.3004701733764325,-0.08653292411436117,-0.1627931734255963,0.738643427112851,-1.4240740472081375,-0.018994656601195228,-0.19795671442510215,-0.09783863885055734,0.034170906575593345,-0.17460352593543513,-0.34767975218919406,0.026396012918515396,-0.0626739314208849,0.09833392082581459,-1.2368670737048209,0.3876180544464884,-0.1677120814739898,0.32038216817344956,1.1587661087830996,-1.2469390266412355,1.0408473571631058,1.1346779783995673,1.1315911851466243,-0.33014232807009414,-0.09788991788435056,-0.6255635949191906,0.28140065129931935,0.09404144425050297,-0.11474541912785555,0.14976163341305632,-0.06513152220784821,-0.11378412967217133,-0.10885916913259784,-0.21318503410579098,0.2677772416901077,-0.31843934961273007,-0.10416638258994623,1
0.5616368922590251,0.06135272672265161,0.054443843519018945,-0.001373626373623167,0.06135573455335149,-0.06436781609194384,-0.058219617505506846,-0.05836682280691253,-0.05394334936708707,0.061124014838694354,0.03340989238069625,1.1077943170904014,-1.2177723583431759,1.7626694473409799,1.1077913184259502,2.00445159560204,0.24093279531840567,0.6861610953855544,-0.3295546198788324,0.013869355404189224,0.38838195741611703,0.15410534951222693,-0.4434635098407602,0.6452662401041102,0.15410448010122707,0.5797994396480685,2.4280811271834493,0.5002243222946926,1.2452489471717516,0.514734101958797,-0.12902646605712095,0.15995407750043547,-0.2009826683224448,0.16127853934652822,0.15995541059053378,0.15305512602809912,-0.07055493358415842,0.03051043824344752,0.24062110502913436,0.23209880944695926,-0.11081393557816187,-0.333313234571552,0.4149147077405722,-0.4324125771378195,-0.3335040750150295,-0.40216241391929197,0.04073338121329073,-0.3794488505002163,-0.4578935693824003,-0.265980174174812,0.15750224283750835,-0.3939129254252196,0.32464945384521765,-0.4965747304461783,-0.3897084732837512,-0.4027310703994176,-0.7139995432895639,0.1322550750237503,-0.23028741770369235,-0.18395116792616192,-0.17705515740605138,0.7683349237347612,-1.029194610225805,0.6953070638868127,0.7502106666161963,0.8472115217768521,-0.5916479318393683,-0.2929833675849181,-0.48172028329044553,0.28503793936053234,-0.3215151363238495,-0.1577508711380897,0.29467567697715835,-0.2018111254851228,-0.1579427969228129,-0.24897918698649377,-0.3723992314202767,0.17680141886357015,-0.35567304693736934,-0.1418007740751684,1
-0.006367947560309303,0.11436877744631646,-0.19506039300522834,0.297161172161178,0.11436642588004255,0.8183908045977049,-0.10597328616733881,-0.10313799789647574,-0.01397440058777687,0.13405676378721895,0.4202830130393245,0.35098153658654446,-0.24242655184239545,0.7758081334723669,0.351234470399598,0.6835612764816321,0.37328308791400966,0.28942454622596486,-0.346525616411173,-0.17763997186162717,0.5324166448954409,0.46824105476672234,-1.6361016361745984,0.7167877670534648,0.46824041086979196,1.1770010606963408,1.2020492087427364,0.5048072322780053,1.534557064737507,0.5348587506921889,0.17290239965210102,0.34387050434848876,-0.3538037902921009,0.4159811573831907,0.343874689871771,0.3644142563061482,-0.286051812236387,0.17951623268701575,0.5054991610293911,0.29900030747128,-3.7229036681344696,-0.08087098981053427,-0.012548746214679392,-0.19977470859045943,-0.0798274197886512,-0.046249043547689515,-0.1395077333689603,0.06293780774250018,0.7226094430207907,0.01039455063931999,-3.9798844935329183,-0.3846076462940505,0.18018127690656174,-0.4700065526895812,-0.3983008403423213,-0.31117295339409234,-0.6404364197297241,-0.008969432718073956,0.20889297736492815,-0.06380016004877885,-8.86811387889692,0.9738982933159739,-1.5052913308312312,0.42996675514779786,1.1670473135072283,0.919118514662502,-0.6080235704175319,-0.10176449281441183,-0.6264354056327982,0.3802195344436226,-1.3841307445343027,6.93158677519159,-722.1318801264869,188.87817162570067,6.944898246037236,462.36830272271925,29057.346904520866,-570.2338055701438,148.9115324871844,0.4284048538800979,1
-0.032825823900207024,0.9740941522775619,-3.6325941950603973,-0.8960622710622616,0.9740892006284327,5.368801313628891,-0.8825977912536617,-0.9391256714288234,-0.9062205535529498,0.4176664260566109,0.025130386064793155,-0.05580968660905199,0.4911786000076213,0.8760792492179356,-0.055724133836335135,0.23175113971574185,0.18111153079506506,0.39856197915300623,-0.5901044252530306,-0.6009239843206838,-0.0960628581858021,1.8704862144868286,-2.098425843168014,1.0544680620323175,1.8704863686669462,1.6017528957855278,-0.5509918730980671,-0.13867883564535655,-0.3999536410514837,1.2658817175982744,-0.3607101208832998,1.4834552555213416,-0.5233842665082878,0.8615646268443,1.483472646865602,0.6951307540988131,-0.639680746846496,0.4917273260896659,-0.6759381358006645,0.71563662892069,-0.8773655325046961,0.22940802557017553,-0.20145530598461894,0.12670192966989902,0.22845555290723635,0.2021956818257427,-0.718491144153455,-0.0707499780096771,-0.08546874364221653,0.6299888326167083,-1.4022396904771337,1.4174397897122912,-1.5006474175234337,0.7534103770775002,1.3745494616625862,1.1329005744750433,1.0590054525009283,-2.069750011341096,1.109707322086844,0.8652293374634239,-0.4640130869455318,1.2363281616821933,-0.6759675136897805,0.6725768626137156,1.210355528751075,0.6755786916536525,-1.2505816530295613,0.4343123902738495,-1.1280529991950545,0.9316244326254739,-3.465923656137041,9.98742316808837,-762.7103805839581,550.3443208279429,10.007852142839079,656.4798234448102,10135.136158130334,-241.45038886323118,119.22373222436927,1.2034460010878942,1
-0.2621468719315314,-0.5714580034472132,0.7157021813592928,0.4674908424908411,-0.5714579117982604,-0.5963875205254483,0.5928452995629712,0.5794585629790369,0.5532633363708681,-0.5660908984718298,1.4285842965536004,0.22499194328936034,-3.378805776778566,-0.38089676746611084,0.22612710516349724,2.147117189595068,-0.4158305180892708,-0.3884489279815862,3.0774935804297336,0.4438062434104193,-1.01522423781399,0.4523900981392565,-0.2104226328365832,-0.05105194664353117,0.4523904889860787,0.03768641421248579,-0.882690058149354,0.2344299369687808,-1.0108332080688018,-0.38156597698731864,-0.31928674838396,-0.2986741061508968,0.4788596728038442,-0.39992051501594095,-0.2986786257679997,-0.4496581843019189,-0.5279129651484057,0.07947314091194278,-0.6510813152310576,-0.4814902038477581,-1.9126591742077728,3.9151771802937105,-3.6728611577089825,6.566901753354881,3.9233302707289557,4.947330250507335,0.0035937262121412336,1.6981657765073437,0.016460780913758303,6.151424401420572,-0.8494007873084147,0.33944508861509576,-0.4329065173364023,0.29189253589086794,0.320621521164277,0.3463448948235543,-0.23380670329194037,-0.5141828030374822,0.5168365557430169,1.2082996583833852,-0.20267224293136138,-0.5676756832037234,0.6979326893496584,-0.7954024173388655,-0.5628616569051904,-0.735103244837758,0.36317738168167746,-0.2979158002368119,0.30525654071161645,-0.5981440246481601,-6.177351616079276,21.239293111761775,-1307.951877237195,529.749236739974,21.289045014524685,927.3796267213307,11220.201643749644,-362.33874510363836,108.68958659664759,1.8142286042994664,1
